25.28	0.134329
25.3	0.13699
25.32	0.139615
25.34	0.142202
25.36	0.144753
25.38	0.147264
25.4	0.149737
25.42	0.152171
25.44	0.154564
25.46	0.156917
25.48	0.159228
25.5	0.161498
25.52	0.163725
25.54	0.165909
25.56	0.16805
25.58	0.170146
25.6	0.172198
25.62	0.174205
25.64	0.176167
25.66	0.178082
25.68	0.179951
25.7	0.181773
25.72	0.183548
25.74	0.185275
25.76	0.186953
25.78	0.188583
25.8	0.190164
25.82	0.191695
25.84	0.193177
25.86	0.194608
25.88	0.195989
25.9	0.19732
25.92	0.198599
25.94	0.199826
25.96	0.201002
25.98	0.202126
26	0.203198
26.02	0.204217
26.04	0.205183
26.06	0.206096
26.08	0.206957
26.1	0.207763
26.12	0.208517
26.14	0.209216
26.16	0.209862
26.18	0.210453
26.2	0.21099
26.22	0.211473
26.24	0.211902
26.26	0.212276
26.28	0.212596
26.3	0.212861
26.32	0.213072
26.34	0.213227
26.36	0.213329
26.38	0.213375
26.4	0.213367
26.42	0.213304
26.44	0.213186
26.46	0.213014
26.48	0.212787
26.5	0.212506
26.52	0.212171
26.54	0.211781
26.56	0.211338
26.58	0.21084
26.6	0.210289
26.62	0.209684
26.64	0.209025
26.66	0.208313
26.68	0.207548
26.7	0.20673
26.72	0.20586
26.74	0.204937
26.76	0.203962
26.78	0.202935
26.8	0.201856
26.82	0.200727
26.84	0.199546
26.86	0.198314
26.88	0.197032
26.9	0.195701
26.92	0.194319
26.94	0.192888
26.96	0.191409
26.98	0.18988
27	0.188304
27.02	0.18668
27.04	0.185009
27.06	0.183291
27.08	0.181527
27.1	0.179717
27.12	0.177861
27.14	0.17596
27.16	0.174015
27.18	0.172027
27.2	0.169994
27.22	0.167919
27.24	0.165802
27.26	0.163643
27.28	0.161442
27.3	0.159201
27.32	0.15692
27.34	0.1546
27.36	0.15224
27.38	0.149843
27.4	0.147408
27.42	0.144935
27.44	0.142427
27.46	0.139883
27.48	0.137303
27.5	0.13469
27.52	0.132043
27.54	0.129362
27.56	0.12665
27.58	0.123905
27.6	0.12113
27.62	0.118325
27.64	0.11549
27.66	0.112627
27.68	0.109735
27.7	0.106816
27.72	0.103871
27.74	0.1009
27.76	0.0979035
27.78	0.0948832
27.8	0.0918394
27.82	0.0887729
27.84	0.0856846
27.86	0.0825751
27.88	0.0794454
27.9	0.0762961
27.92	0.0731281
27.94	0.0699423
27.96	0.0667394
27.98	0.0635202
28	0.0602856
28.02	0.0570364
28.04	0.0537734
28.06	0.0504974
28.08	0.0472094
28.1	0.0439101
28.12	0.0406003
28.14	0.0372809
28.16	0.0339529
28.18	0.0306169
28.2	0.0272738
28.22	0.0239246
28.24	0.02057
28.26	0.0172109
28.28	0.0138482
28.3	0.0104827
28.32	0.00711524
28.34	0.00374673
28.36	0.000377991
28.38	-0.00299011
28.4	-0.00635673
28.42	-0.009721
28.44	-0.0130821
28.46	-0.0164391
28.48	-0.0197912
28.5	-0.0231376
28.52	-0.0264774
28.54	-0.0298097
28.56	-0.0331338
28.58	-0.0364487
28.6	-0.0397537
28.62	-0.0430479
28.64	-0.0463304
28.66	-0.0496005
28.68	-0.0528573
28.7	-0.0560999
28.72	-0.0593276
